"Genome ID","sample","Version","ST_Enterobase","adk","fumC","gyrB","icd","mdh","purA","recA"
"64a9bbc549cc8b1bc2809d44","SB2710445208","202214121127-v3.2.1","647","37","38","19","37","17","100","26"
"64a9bbc549cc8b1bc680a006","SB2710441355","202214121127-v3.2.1","362","62","100","17","31","5","5","4"
"64a9bbc549cc8b1bc8809ffe","SB279406928","202214121127-v3.2.1","607","113","4","5","83","8","8","6"
"64a9bbc549cc8b1bcb80a029","SB279408767","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc549cc8b1bcf809fe1","SB277889701","202214121127-v3.2.1","212","6","29","4","18","11","8","6"
"64a9bbc549cc8b1bd280992b","SB278790755","202214121127-v3.2.1","69","21","35","27","6","5","5","4"
"64a9bbc549cc8b1be7809d74","SB2711672863","202214121127-v3.2.1","154","6","6","5","10","9","8","6"
"64a9bbc549cc8b1bf3809c82","SB277889702","202214121127-v3.2.1","101","43","41","15","18","11","7","6"
"64a9bbc549cc8b1c29809c36","SB277889504","202214121127-v3.2.1","937","6","29","5","26","24","8","6"
"64a9bbc549cc8b1c7d80a1b2","SB2710441489","202214121127-v3.2.1","155","6","4","14","16","24","8","14"
"64a9bbc549cc8b1c9a8099e7","SB2710445305","202214121127-v3.2.1","607","113","4","5","83","8","8","6"
"64a9bbc549cc8b1cb6809992","SB2710445538","202214121127-v3.2.1","442","6","95","33","18","9","8","14"
"64a9bbc549cc8b1cb680a183","SB2711674184","202214121127-v3.2.1","4774","6","4","1","1","69","8","20"
"64a9bbc549cc8b1cbe809985","SB278344972","202214121127-v3.2.1","69","21","35","27","6","5","5","4"
"64a9bbc549cc8b1cd0809e30","SB2710445517","202214121127-v3.2.1","f44643f2d32e4610f214b4ffd78caa07ad715f62","35","3","61","6","182","5","4"
"64a9bbc549cc8b1cef809a75","SB279406795","202214121127-v3.2.1","69","21","35","27","6","5","5","4"
"64a9bbc549cc8b1d03809a8a","SB2710445827","202214121127-v3.2.1","1139","8","7","1","8","8","18","6"
"64a9bbc549cc8b1d0d809d64","SB278790252","202214121127-v3.2.1","420","13","38","84","13","17","68","34"
"64a9bbc549cc8b1d0e809a83","SB279407370","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc549cc8b1d12809b1b","SB2711674143","202214121127-v3.2.1","101","43","41","15","18","11","7","6"
"64a9bbc549cc8b1d1f809bd5","SB2711672908","202214121127-v3.2.1","1288","10","11","1","8","8","8","6"
"64a9bbc549cc8b1d22809bca","SB279407307","202214121127-v3.2.1","680","18","52","49","36","17","11","96"
"64a9bbc549cc8b1d38809a69","SB278791575","202214121127-v3.2.1","428","96","40","13","100","23","28","66"
"64a9bbc549cc8b1d64809dcf","SB277889364","202214121127-v3.2.1","349","34","36","39","87","67","16","4"
"64a9bbc549cc8b1d77809d01","SB2710445789","202214121127-v3.2.1","616","6","4","12","16","24","8","14"
"64a9bbc549cc8b1d91809f23","SB279408903","202214121127-v3.2.1","357","13","40","13","13","23","25","66"
"64a9bbc549cc8b1d99809f49","SB279407988","202214121127-v3.2.1","1611","6","4","15","18","9","26","7"
"64a9bbc549cc8b1da380a0f7","SB279408296","202214121127-v3.2.1","401","1","107","7","11","7","3","7"
"64a9bbc549cc8b1db8809d0c","SB279407468","202214121127-v3.2.1","69","21","35","27","6","5","5","4"
"64a9bbc549cc8b1deb80a1e8","SB277889377","202214121127-v3.2.1","1611","6","4","15","18","9","26","7"
"64a9bbc549cc8b1e0380a197","SB278344759","202214121127-v3.2.1","218","10","11","4","12","8","8","2"
"64a9bbc549cc8b1e08809c00","SB278790922","202214121127-v3.2.1","393","18","106","17","6","5","5","4"
"64a9bbc549cc8b1e4a80a0d4","SB279408576","202214121127-v3.2.1","398","64","7","1","1","8","8","6"
"64a9bbc549cc8b1e57809f4a","SB279406665","202214121127-v3.2.1","58","6","4","4","16","24","8","14"
"64a9bbc549cc8b1e6980a0f0","SB2710441927","202214121127-v3.2.1","155","6","4","14","16","24","8","14"
"64a9bbc549cc8b1e5b80a18f","SB278791476","202214121127-v3.2.1","69","21","35","27","6","5","5","4"
"64a9bbc549cc8b1e8c80a1f8","SB279407461","202214121127-v3.2.1","12","13","13","9","13","16","10","9"
"64a9bbc549cc8b1eb2809958","SB278790673","202214121127-v3.2.1","1193","14","14","10","200","17","7","10"
"64a9bbc549cc8b1eb880a0ff","SB279407773","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc549cc8b1ebc809b60","SB279408161","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc549cc8b1ec080a109","SB2711674195","202214121127-v3.2.1","4774","6","4","1","1","69","8","20"
"64a9bbc549cc8b1ec1809d7d","SB278344545","202214121127-v3.2.1","4566b000146bbda3b3a3158a91fc0c1951414a48","","290afaef1913800004fe7181c6caca1abc755068","","","","",""
"64a9bbc549cc8b1edd80a18e","SB2710442463","202214121127-v3.2.1","399","6","4","1","95","69","8","20"
"64a9bbc549cc8b1f178099fc","SB2710445484","202214121127-v3.2.1","351","6","95","4","88","7","7","7"
"64a9bbc549cc8b1f3a809c9b","SB279407206","202214121127-v3.2.1","62","28","33","25","29","7","11","24"
"64a9bbc549cc8b1f5f80a1e1","SB2711674042","202214121127-v3.2.1","641","9","6","33","131","24","8","7"
"64a9bbc549cc8b1f6080a025","SB278791585","202214121127-v3.2.1","355","36","24","10","13","17","10","25"
"64a9bbc549cc8b1f89809a2d","SB278790680","202214121127-v3.2.1","69","21","35","27","6","5","5","4"
"64a9bbc549cc8b1fa6809d94","SB279408923","202214121127-v3.2.1","420","13","38","84","13","17","68","34"
"64a9bbc549cc8b1fa980a202","SB279406498","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc549cc8b1fcd809be9","SB2710445493","202214121127-v3.2.1","6014","35","3","234","27","5","5","4"
"64a9bbc549cc8b1fce80a198","SB279406791","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc549cc8b1ffb80a074","SB277889597","202214121127-v3.2.1","602","6","19","33","26","11","8","6"
"64a9bbc549cc8b1ffc809dbd","SB2710442971","202214121127-v3.2.1","1163","20","45","56","106","7","50","46"
"64a9bbc549cc8b20018098d2","SB279407967","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc549cc8b201480a1cf","SB2710442898","202214121127-v3.2.1","9853","207","1400","864","254","1","2","2"
"64a9bbc549cc8b2044809f80","SB2710445757","202214121127-v3.2.1","399","6","4","1","95","69","8","20"
"64a9bbc549cc8b20518099f6","SB279407312","202214121127-v3.2.1","1148","6","95","3","18","11","7","14"
"64a9bbc549cc8b205580a076","SB278344707","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc549cc8b2057809fb5","SB2710442058","202214121127-v3.2.1","4360","9","86","5","1","9","13","6"
"64a9bbc549cc8b2078809f96","SB277889541","202214121127-v3.2.1","69","21","35","27","6","5","5","4"
"64a9bbc549cc8b2081809c89","SB279407871","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc549cc8b20a2809ba3","SB2710441520","202214121127-v3.2.1","906","6","4","3","16","11","8","6"
"64a9bbc549cc8b20a8809fed","SB279408924","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc549cc8b20ae809ae8","SB2710442974","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc549cc8b20db809b78","SB277889730","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc549cc8b20f1809af0","SB2710441450","202214121127-v3.2.1","345","6","4","14","1","20","62","7"
"64a9bbc549cc8b20f680a164","SB2710445362","202214121127-v3.2.1","154","6","6","5","10","9","8","6"
"64a9bbc549cc8b2102809c0c","SB279406410","202214121127-v3.2.1","1585","10","11","4","8","8","1","2"
"64a9bbc549cc8b2112809de3","SB2711674193","202214121127-v3.2.1","12212","10","367","4","8","8","18","2"
"64a9bbc549cc8b2121809f14","SB279406721","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc549cc8b2124809e6d","SB279406753","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc549cc8b2139809d80","SB2710445942","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc549cc8b2165809f57","SB2711674140","202214121127-v3.2.1","101","43","41","15","18","11","7","6"
"64a9bbc549cc8b216b809b8f","SB2710445293","202214121127-v3.2.1","101","43","41","15","18","11","7","6"
"64a9bbc549cc8b2187809b63","SB279406883","202214121127-v3.2.1","c53268c7dd3089a56f924e4acca7b02b63b97e1f","76","43","9","36","17","9","10"
"64a9bbc549cc8b21a780a07f","SB277889549","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc549cc8b21b2809c79","SB278791279","202214121127-v3.2.1","978","76","43","19","13","17","44","25"
"64a9bbc549cc8b21e880a130","SB2710445843","202214121127-v3.2.1","641","9","6","33","131","24","8","7"
"64a9bbc549cc8b21f2809b70","SB277889759","202214121127-v3.2.1","162","9","65","5","1","9","13","6"
"64a9bbc549cc8b220880a0b1","SB279407851","202214121127-v3.2.1","6096","6","95","3","26","11","7","14"
"64a9bbc549cc8b221f80a1c9","SB278790520","202214121127-v3.2.1","405","35","37","29","25","4","5","73"
"64a9bbc549cc8b223a809fd6","SB279406431","202214121127-v3.2.1","1611","6","4","15","18","9","26","7"
"64a9bbc549cc8b223e809f1b","SB278790497","202214121127-v3.2.1","1193","14","14","10","200","17","7","10"
"64a9bbc549cc8b2252809970","SB278790454","202214121127-v3.2.1","1193","14","14","10","200","17","7","10"
"64a9bbc549cc8b225a809fe3","SB277889365","202214121127-v3.2.1","10729","1100","40","93","13","23","28","66"
"64a9bbc549cc8b2266809e66","SB278791833","202214121127-v3.2.1","362","62","100","17","31","5","5","4"
"64a9bbc549cc8b226d809be2","SB279407754","202214121127-v3.2.1","88","6","4","12","1","20","12","7"
"64a9bbc549cc8b2277809c83","SB279407836","202214121127-v3.2.1","226","10","27","5","8","8","7","2"
"64a9bbc549cc8b227b809fd8","SB278344468","202214121127-v3.2.1","141","13","52","10","14","17","25","17"
"64a9bbc549cc8b228880999b","SB2710445168","202214121127-v3.2.1","7840","6","31","83","28","1","594","2"
"64a9bbc549cc8b2290809e83","SB279408268","202214121127-v3.2.1","48","6","11","4","8","8","8","2"
"64a9bbc549cc8b229380a078","SB278791352","202214121127-v3.2.1","1079","6","19","14","16","11","12","2"
"64a9bbc549cc8b22b6809d6e","SB2711672578","202214121127-v3.2.1","224","6","4","33","16","11","8","6"
"64a9bbc549cc8b22c6809a23","SB277889545","202214121127-v3.2.1","501","35","132","2","27","37","5","4"
"64a9bbc549cc8b22d5809b1c","SB2710442149","202214121127-v3.2.1","162","9","65","5","1","9","13","6"
"64a9bbc549cc8b22e280a012","SB2710445804","202214121127-v3.2.1","1081","6","4","5","18","11","8","2"
"64a9bbc549cc8b22e4809af1","SB2710445900","202214121127-v3.2.1","1564","10","252","5","8","7","8","2"
"64a9bbc549cc8b22e8809ba2","SB279407426","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc549cc8b2302809c1d","SB278791579","202214121127-v3.2.1","1122","8","11","57","1","7","18","6"
"64a9bbc549cc8b2310809c86","SB279407149","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc549cc8b232580a0a3","SB278791394","202214121127-v3.2.1","223","6","4","4","18","24","8","14"
"64a9bbc549cc8b232c809c38","SB2710442073","202214121127-v3.2.1","4360","9","86","5","1","9","13","6"
"64a9bbc549cc8b237d809ab6","SB279408109","202214121127-v3.2.1","1844","6","29","33","16","11","7","2"
"64a9bbc549cc8b237f80a0ab","SB278791599","202214121127-v3.2.1","2025","6","4","4","16","24","11","14"
"64a9bbc549cc8b23a1809f16","SB279407830","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc549cc8b23ac809a31","SB279408827","202214121127-v3.2.1","2280","6","4","15","246","11","8","14"
"64a9bbc549cc8b23d3809e17","SB2710446110","202214121127-v3.2.1","69","21","35","27","6","5","5","4"
"64a9bbc549cc8b2421809ac1","SB278791674","202214121127-v3.2.1","349","34","36","39","87","67","16","4"
"64a9bbc549cc8b2421809b0a","SB277889481","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc549cc8b2423809a0a","SB279407791","202214121127-v3.2.1","420","13","38","84","13","17","68","34"
"64a9bbc549cc8b2427809c8f","SB278791464","202214121127-v3.2.1","155","6","4","14","16","24","8","14"
"64a9bbc549cc8b242c80a0f5","SB2710442408","202214121127-v3.2.1","399","6","4","1","95","69","8","20"
"64a9bbc549cc8b2430809e62","SB2710445892","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc549cc8b244c809ae4","SB278790934","202214121127-v3.2.1","978","76","43","19","13","17","44","25"
"64a9bbc549cc8b24be809e8e","SB278791656","202214121127-v3.2.1","101","43","41","15","18","11","7","6"
"64a9bbc549cc8b24d280a187","SB278344665","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc549cc8b24ed809fa9","SB279408131","202214121127-v3.2.1","6316","6","579","3","16","11","8","6"
"64a9bbc549cc8b25028099fd","SB279407040","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc549cc8b250a809e64","SB2710443000","202214121127-v3.2.1","9a2085df18b09c41b751f064a41d0f54acbca58f","10","11","ce7b6e2a1ab11193d7365fbe671d759c4e6219c9","8","8","8","2"
"64a9bbc549cc8b253780a12e","SB278791817","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc549cc8b254e809ece","SB2710442999","202214121127-v3.2.1","101","43","41","15","18","11","7","6"
"64a9bbc549cc8b256f809c7d","SB279407980","202214121127-v3.2.1","162","9","65","5","1","9","13","6"
"64a9bbc549cc8b2577809f35","SB2710441587","202214121127-v3.2.1","2852","6","65","5","1","11","13","6"
"64a9bbc549cc8b258980a038","SB279407358","202214121127-v3.2.1","11091","13","1601","19","624","23","11","10"
"64a9bbc549cc8b25b6809921","SB279408901","202214121127-v3.2.1","1193","14","14","10","200","17","7","10"
"64a9bbc549cc8b25b6809a43","SB278790554","202214121127-v3.2.1","69","21","35","27","6","5","5","4"
"64a9bbc549cc8b25ea809d18","SB279408813","202214121127-v3.2.1","7698","13","1060","84","13","17","64","34"
"64a9bbc549cc8b2611809f5d","SB278344697","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc549cc8b2699809b97","SB279407809","202214121127-v3.2.1","7125","120","54","46","767","239","40","38"
"64a9bbc549cc8b269a80a17b","SB278791243","202214121127-v3.2.1","2485","6","4","159","140","112","1","17"
"64a9bbc549cc8b26af80a1b7","SB278791574","202214121127-v3.2.1","155","6","4","14","16","24","8","14"
"64a9bbc549cc8b26df809e1a","SB2710441931","202214121127-v3.2.1","4088","6","4","3","26","7","8","2"
"64a9bbc549cc8b26fc809dfb","SB2710442929","202214121127-v3.2.1","206","6","7","5","1","8","18","2"
"64a9bbc549cc8b2712809b5e","SB2710445566","202214121127-v3.2.1","4713","53","40","47","13","379","28","29"
"64a9bbc549cc8b274c809f9a","SB279408746","202214121127-v3.2.1","401","1","107","7","11","7","3","7"
"64a9bbc549cc8b2774809ddd","SB2710442354","202214121127-v3.2.1","345","6","4","14","1","20","62","7"
"64a9bbc549cc8b278a809b65","SB2710442199","202214121127-v3.2.1","607","113","4","5","83","8","8","6"
"64a9bbc549cc8b278e809b4e","SB277889645","202214121127-v3.2.1","401","1","107","7","11","7","3","7"
"64a9bbc549cc8b27a0809995","SB279407155","202214121127-v3.2.1","442","6","95","33","18","9","8","14"
"64a9bbc549cc8b27a0809e79","SB278791558","202214121127-v3.2.1","1193","14","14","10","200","17","7","10"
"64a9bbc549cc8b27de809d05","SB278344569","202214121127-v3.2.1","69","21","35","27","6","5","5","4"
"64a9bbc549cc8b27f180a153","SB278790528","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc549cc8b27ff80a06a","SB2710445235","202214121127-v3.2.1","906","6","4","3","16","11","8","6"
"64a9bbc549cc8b2816809f00","SB278791591","202214121127-v3.2.1","401","1","107","7","11","7","3","7"
"64a9bbc549cc8b282f809c66","SB279407803","202214121127-v3.2.1","12","13","13","9","13","16","10","9"
"64a9bbc549cc8b2847809d16","SB279406871","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc549cc8b2854809f93","SB279408797","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc549cc8b285d809cd6","SB279408096","202214121127-v3.2.1","3168","1","23","7","11","7","3","7"
"64a9bbc549cc8b28a1809cc8","SB279408134","202214121127-v3.2.1","162","9","65","5","1","9","13","6"
"64a9bbc549cc8b28c9809e63","SB278790923","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc549cc8b28f280a1a4","SB2710445240","202214121127-v3.2.1","5378","6","4","15","102","9","73","364"
"64a9bbc549cc8b28f580992c","SB2710441447","202214121127-v3.2.1","345","6","4","14","1","20","62","7"
"64a9bbc549cc8b2921809d0e","SB279408124","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc549cc8b294b80998b","SB277889502","202214121127-v3.2.1","6069","64","4","44","9","11","35","7"
"64a9bbc549cc8b2972809b7e","SB279408925","202214121127-v3.2.1","69","21","35","27","6","5","5","4"
"64a9bbc549cc8b29a5809f07","SB278790481","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc549cc8b29b280a1bb","SB279407844","202214121127-v3.2.1","3580","6","65","344","1","11","13","6"
"64a9bbc549cc8b29b9809e0e","SB2710442930","202214121127-v3.2.1","4684","6","604","3","16","11","8","6"
"64a9bbc549cc8b29bc80a1ca","SB278791304","202214121127-v3.2.1","2521","6","19","3","135","11","8","6"
"64a9bbc549cc8b29d7809dc4","SB2710445450","202214121127-v3.2.1","607","113","4","5","83","8","8","6"
"64a9bbc549cc8b29e1809b74","SB278344901","202214121127-v3.2.1","349","34","36","39","87","67","16","4"
"64a9bbc549cc8b29e5809b1d","SB277889328","202214121127-v3.2.1","1844","6","29","33","16","11","7","2"
"64a9bbc549cc8b29fe809f12","SB2710442416","202214121127-v3.2.1","c65e5f0c2a05c9609a18e7dd0481bf161f1144a1","6","4","3","ae8b1ea7517246385088070e57f26942f601d09f","11","7","2"
"64a9bbc549cc8b2a21809a79","SB277889717","202214121127-v3.2.1","155","6","4","14","16","24","8","14"
"64a9bbc549cc8b2a3f809b9e","SB278791810","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc549cc8b2a6780a051","SB2710445201","202214121127-v3.2.1","88","6","4","12","1","20","12","7"
"64a9bbc549cc8b2a8e8098e1","SB279408076","202214121127-v3.2.1","155","6","4","14","16","24","8","14"
"64a9bbc549cc8b2ab4809cef","SB2710441507","202214121127-v3.2.1","154","6","6","5","10","9","8","6"
"64a9bbc549cc8b2abb809c6c","SB279407771","202214121127-v3.2.1","80","13","24","19","14","23","1","10"
"64a9bbc549cc8b2ac080a0bf","SB279406965","202214121127-v3.2.1","357","13","40","13","13","23","25","66"
"64a9bbc549cc8b2ac4809ec3","SB2710445516","202214121127-v3.2.1","3202","6","11","5","348","278","8","2"
"64a9bbc549cc8b2afe809fbd","SB2710442030","202214121127-v3.2.1","1079","6","19","14","16","11","12","2"
"64a9bbc549cc8b2b07809986","SB279406818","202214121127-v3.2.1","1193","14","14","10","200","17","7","10"
"64a9bbc549cc8b2b29809bfe","SB278791794","202214121127-v3.2.1","88","6","4","12","1","20","12","7"
"64a9bbc549cc8b2b2d80a082","SB278344537","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc549cc8b2b35809b6c","SB279407066","202214121127-v3.2.1","1196","6","6","33","26","11","8","2"
"64a9bbc549cc8b2b5480a17d","SB279406548","202214121127-v3.2.1","906","6","4","3","16","11","8","6"
"64a9bbc549cc8b2b79809b95","SB2710445684","202214121127-v3.2.1","1193","14","14","10","200","17","7","10"
"64a9bbc549cc8b2bb3809fdc","SB278344751","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc549cc8b2bb3809f03","SB278791349","202214121127-v3.2.1","3519","6","8","32","159","9","23","7"
"64a9bbc549cc8b2bb4809b8d","SB279406557","202214121127-v3.2.1","3580","6","65","344","1","11","13","6"
"64a9bbc549cc8b2bca80a1f4","SB279408079","202214121127-v3.2.1","57","6","31","5","28","1","1","2"
"64a9bbc549cc8b2be2809bbc","SB2710445598","202214121127-v3.2.1","5647","53","40","47","585","36","28","29"
"64a9bbc549cc8b2c15809dc2","SB278791458","202214121127-v3.2.1","409","10","11","1","1","71","8","6"
"64a9bbc549cc8b2c2a80a11a","SB279407319","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc549cc8b2c4380a0a1","SB278790750","202214121127-v3.2.1","420","13","38","84","13","17","68","34"
"64a9bbc549cc8b2c73809ed1","SB279408701","202214121127-v3.2.1","5378","6","4","15","102","9","73","364"
"64a9bbc549cc8b2c758099e6","SB2711674125","202214121127-v3.2.1","401","1","107","7","11","7","3","7"
"64a9bbc549cc8b2c85809ed8","SB278344756","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc549cc8b2c8b809f1a","SB2710442585","202214121127-v3.2.1","164","6","4","32","16","12","8","7"
"64a9bbc549cc8b2c95809904","SB279407282","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc549cc8b2c9f80a1de","SB279406863","202214121127-v3.2.1","6559","6","23","32","18","11","8","14"
"64a9bbc549cc8b2cce80a0cd","SB2711672738","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc549cc8b2ce48099ae","SB279406793","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc549cc8b2cf180a144","SB277889349","202214121127-v3.2.1","6069","64","4","44","9","11","35","7"
"64a9bbc549cc8b2cf9809f44","SB277889436","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc549cc8b2d02809eef","SB2710445510","202214121127-v3.2.1","3580","6","65","344","1","11","13","6"
"64a9bbc549cc8b2d27809f6b","SB278790658","202214121127-v3.2.1","141","13","52","10","14","17","25","17"
"64a9bbc549cc8b2d56809f0b","SB278344776","202214121127-v3.2.1","10929","10","11","4","1277","8","8","2"
"64a9bbc549cc8b2d6880995a","SB279407447","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc549cc8b2d75809a20","SB277889385","202214121127-v3.2.1","345","6","4","14","1","20","62","7"
"64a9bbc549cc8b2d8b809ebb","SB278790237","202214121127-v3.2.1","2619","37","38","286","37","17","11","26"
"64a9bbc549cc8b2d91809cb0","SB278790366","202214121127-v3.2.1","420","13","38","84","13","17","68","34"
"64a9bbc549cc8b2da2809d78","SB279408744","202214121127-v3.2.1","1139","8","7","1","8","8","18","6"
"64a9bbc549cc8b2db6809cac","SB2710442246","202214121127-v3.2.1","4038","6","19","3","18","9","8","156"
"64a9bbc549cc8b2dc6809c59","SB2710445159","202214121127-v3.2.1","69","21","35","27","6","5","5","4"
"64a9bbc549cc8b2dd6809fc3","SB279406678","202214121127-v3.2.1","636","13","108","10","97","18","68","93"
"64a9bbc549cc8b2de2809da4","SB277889427","202214121127-v3.2.1","57","6","31","5","28","1","1","2"
"64a9bbc549cc8b2df080a073","SB2711672619","202214121127-v3.2.1","404","14","14","10","14","17","7","74"
"64a9bbc549cc8b2df480a15b","SB277889533","202214121127-v3.2.1","10724","96","1275","268","100","23","28","122"
"64a9bbc549cc8b2dfd80a0c3","SB279407993","202214121127-v3.2.1","5156","17","100","167","96","7","9","167"
"64a9bbc549cc8b2e03809b46","SB278344522","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc549cc8b2e228098d0","SB277889771","202214121127-v3.2.1","297","6","65","32","26","9","8","2"
"64a9bbc549cc8b2e4780990a","SB278790414","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc549cc8b2e5280a07d","SB279406682","202214121127-v3.2.1","28","13","21","13","22","17","14","15"
"64a9bbc549cc8b2e5e809c7a","SB279406802","202214121127-v3.2.1","491","13","39","19","36","30","14","82"
"64a9bbc549cc8b2e88809a27","SB279408122","202214121127-v3.2.1","706","88","24","49","36","17","11","91"
"64a9bbc549cc8b2ee380a00e","SB278790479","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc549cc8b2ee7809fe9","SB2711672892","202214121127-v3.2.1","e5363c316ae29ce32d2987116fd6cbfeeac58192","37","38","889f8847f0a44ce89acddfb41320154cd59acf4a","37","17","11","26"
"64a9bbc549cc8b2eee809a11","SB2710442940","202214121127-v3.2.1","401","1","107","7","11","7","3","7"
"64a9bbc549cc8b2f0a80993b","SB2710442947","202214121127-v3.2.1","69","21","35","27","6","5","5","4"
"64a9bbc549cc8b2f58809a99","SB2710445586","202214121127-v3.2.1","1193","14","14","10","200","17","7","10"
"64a9bbc549cc8b2f6b80a045","SB278344959","202214121127-v3.2.1","372","88","103","19","36","23","44","26"
"64a9bbc549cc8b2f7b809d0d","SB2711674086","202214121127-v3.2.1","101","43","41","15","18","11","7","6"
"64a9bbc549cc8b2f94809a09","SB2710445340","202214121127-v3.2.1","652","6","4","33","132","20","12","7"
"64a9bbc549cc8b2f9e809d88","SB2711674188","202214121127-v3.2.1","12212","10","367","4","8","8","18","2"
"64a9bbc549cc8b2f9f80a008","SB279408315","202214121127-v3.2.1","196","6","19","3","16","9","8","6"
"64a9bbc549cc8b2fa5809bea","SB278790925","202214121127-v3.2.1","2144","6","6","15","56","11","26","6"
"64a9bbc549cc8b2fb1809d99","SB279408800","202214121127-v3.2.1","602","6","19","33","26","11","8","6"
"64a9bbc549cc8b2fc0809a1b","SB278344636","202214121127-v3.2.1","714","126","160","131","6","5","5","99"
"64a9bbc549cc8b2fc280a1d7","SB278790278","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc549cc8b2fdb809ae5","SB278791618","202214121127-v3.2.1","2604","13","13","9","13","244","10","9"
"64a9bbc549cc8b2fe7809937","SB279407309","202214121127-v3.2.1","1231","37","38","19","37","151","11","26"
"64a9bbc549cc8b3012809ea7","SB278344652","202214121127-v3.2.1","12","13","13","9","13","16","10","9"
"64a9bbc549cc8b3021809cb2","SB2710442088","202214121127-v3.2.1","5380","48","4","5","542","7","18","7"
"64a9bbc549cc8b3025809eba","SB277889714","202214121127-v3.2.1","10728","6","1540","12","1","20","13","7"
"64a9bbc549cc8b302a809ee8","SB2710445644","202214121127-v3.2.1","12","13","13","9","13","16","10","9"
"64a9bbc549cc8b307280a0c6","SB2710445838","202214121127-v3.2.1","937","6","29","5","26","24","8","6"
"64a9bbc549cc8b309e809ef4","SB2710441937","202214121127-v3.2.1","58","6","4","4","16","24","8","14"
"64a9bbc549cc8b30a08099c9","SB278790297","202214121127-v3.2.1","69","21","35","27","6","5","5","4"
"64a9bbc549cc8b30a4809d90","SB2710441987","202214121127-v3.2.1","278","9","23","64","18","11","8","6"
"64a9bbc549cc8b30c5809ac7","SB2710445063","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc549cc8b30d3809c1c","SB277889765","202214121127-v3.2.1","101","43","41","15","18","11","7","6"
"64a9bbc549cc8b30f3809976","SB278791427","202214121127-v3.2.1","744","10","11","135","8","8","8","2"
"64a9bbc549cc8b31048098e7","SB277889435","202214121127-v3.2.1","371","6","31","83","28","1","1","67"
"64a9bbc549cc8b3124809fae","SB279408300","202214121127-v3.2.1","43","24","11","4","8","8","8","2"
"64a9bbc549cc8b3125809dca","SB278790744","202214121127-v3.2.1","963","4","26","151","25","5","5","19"
"64a9bbc549cc8b312f809daf","SB278344981","202214121127-v3.2.1","12","13","13","9","13","16","10","9"
